forecast_month,product_id,customer_id,forecast_quantity,forecast_version
2026-10-01,129,10,441,Budget
2026-10-01,129,11,448,Current
2026-10-01,129,11,475,Budget
2026-10-01,129,12,382,Current
2026-10-01,129,12,384,Budget
2026-10-01,129,13,194,Current
2026-10-01,129,13,200,Budget
2026-10-01,129,14,325,Current
2026-10-01,129,14,341,Budget
2026-10-01,129,15,269,Current
2026-10-01,129,15,269,Budget
2026-10-01,130,1,636,Current
2026-10-01,130,1,659,Budget
2026-10-01,130,2,342,Current
2026-10-01,130,2,345,Budget
2026-10-01,130,3,423,Current
2026-10-01,130,3,425,Budget
2026-10-01,130,4,451,Current
2026-10-01,130,4,455,Budget
2026-10-01,130,5,243,Current
2026-10-01,130,5,251,Budget
2026-10-01,130,6,289,Current
2026-10-01,130,6,298,Budget
2026-10-01,130,7,249,Current
2026-10-01,130,7,252,Budget
2026-10-01,130,8,303,Current
2026-10-01,130,8,292,Budget
2026-10-01,130,9,557,Current
2026-10-01,130,9,552,Budget
2026-10-01,130,10,446,Current
2026-10-01,130,10,439,Budget
2026-10-01,130,11,448,Current
2026-10-01,130,11,474,Budget
2026-10-01,130,12,382,Current
2026-10-01,130,12,375,Budget
2026-10-01,130,13,194,Current
2026-10-01,130,13,200,Budget
2026-10-01,130,14,325,Current
2026-10-01,130,14,325,Budget
2026-10-01,130,15,269,Current
2026-10-01,130,15,269,Budget
2026-10-01,131,1,636,Current
2026-10-01,131,1,660,Budget
2026-10-01,131,2,342,Current
2026-10-01,131,2,353,Budget
2026-10-01,131,3,423,Current
2026-10-01,131,3,432,Budget
2026-10-01,131,4,451,Current
2026-10-01,131,4,472,Budget
2026-10-01,131,5,243,Current
2026-10-01,131,5,237,Budget
2026-10-01,131,6,289,Current
2026-10-01,131,6,286,Budget
2026-10-01,131,7,249,Current
2026-10-01,131,7,242,Budget
2026-10-01,131,8,303,Current
2026-10-01,131,8,321,Budget
2026-10-01,131,9,557,Current
2026-10-01,131,9,554,Budget
2026-10-01,131,10,446,Current
2026-10-01,131,10,446,Budget
2026-10-01,131,11,448,Current
2026-10-01,131,11,457,Budget
2026-10-01,131,12,382,Current
2026-10-01,131,12,369,Budget
2026-10-01,131,13,194,Current
2026-10-01,131,13,199,Budget
2026-10-01,131,14,325,Current
2026-10-01,131,14,338,Budget
2026-10-01,131,15,269,Current
2026-10-01,131,15,259,Budget
2026-10-01,133,1,709,Current
2026-10-01,133,1,720,Budget
2026-10-01,133,2,382,Current
2026-10-01,133,2,369,Budget
2026-10-01,133,3,472,Current
2026-10-01,133,3,473,Budget
2026-10-01,133,4,503,Current
2026-10-01,133,4,500,Budget
2026-10-01,133,5,271,Current
2026-10-01,133,5,276,Budget
2026-10-01,133,6,323,Current
2026-10-01,133,6,334,Budget
2026-10-01,133,7,278,Current
2026-10-01,133,7,286,Budget
2026-10-01,133,8,338,Current
2026-10-01,133,8,357,Budget
2026-10-01,133,9,621,Current
2026-10-01,133,9,636,Budget
2026-10-01,133,10,497,Current
2026-10-01,133,10,519,Budget
2026-10-01,133,11,500,Current
2026-10-01,133,11,514,Budget
2026-10-01,133,12,426,Current
2026-10-01,133,12,415,Budget
2026-10-01,133,13,216,Current
2026-10-01,133,13,211,Budget
2026-10-01,133,14,363,Current
2026-10-01,133,14,357,Budget
2026-10-01,133,15,300,Current
2026-10-01,133,15,298,Budget
2026-10-01,134,1,709,Current
2026-10-01,134,1,704,Budget
2026-10-01,134,2,382,Current
2026-10-01,134,2,395,Budget
2026-10-01,134,3,472,Current
2026-10-01,134,3,483,Budget
2026-10-01,134,4,503,Current
2026-10-01,134,4,493,Budget
2026-10-01,134,5,271,Current
2026-10-01,134,5,286,Budget
2026-10-01,134,6,323,Current
2026-10-01,134,6,333,Budget
2026-10-01,134,7,278,Current
2026-10-01,134,7,267,Budget
2026-10-01,134,8,338,Current
2026-10-01,134,8,330,Budget
2026-10-01,134,9,621,Current
2026-10-01,134,9,631,Budget
2026-10-01,134,10,497,Current
2026-10-01,134,10,522,Budget
2026-10-01,134,11,500,Current
2026-10-01,134,11,527,Budget
2026-10-01,134,12,426,Current
2026-10-01,134,12,448,Budget
2026-10-01,134,13,216,Current
2026-10-01,134,13,213,Budget
2026-10-01,134,14,363,Current
2026-10-01,134,14,350,Budget
2026-10-01,134,15,300,Current
2026-10-01,134,15,315,Budget
2026-10-01,135,1,709,Current
2026-10-01,135,1,717,Budget
2026-10-01,135,2,382,Current
2026-10-01,135,2,403,Budget
2026-10-01,135,3,472,Current
2026-10-01,135,3,492,Budget
2026-10-01,135,4,503,Current
2026-10-01,135,4,513,Budget
2026-10-01,135,5,271,Current
2026-10-01,135,5,287,Budget
2026-10-01,135,6,323,Current
2026-10-01,135,6,333,Budget
2026-10-01,135,7,278,Current
2026-10-01,135,7,281,Budget
2026-10-01,135,8,338,Current
2026-10-01,135,8,353,Budget
2026-10-01,135,9,621,Current
2026-10-01,135,9,600,Budget
2026-10-01,135,10,497,Current
2026-10-01,135,10,484,Budget
2026-10-01,135,11,500,Current
2026-10-01,135,11,518,Budget
2026-10-01,135,12,426,Current
2026-10-01,135,12,429,Budget
2026-10-01,135,13,216,Current
2026-10-01,135,13,224,Budget
2026-10-01,135,14,363,Current
2026-10-01,135,14,350,Budget
2026-10-01,135,15,300,Current
2026-10-01,135,15,298,Budget
2026-10-01,136,1,709,Current
2026-10-01,136,1,702,Budget
2026-10-01,136,2,382,Current
2026-10-01,136,2,395,Budget
2026-10-01,136,3,472,Current
2026-10-01,136,3,473,Budget
2026-10-01,136,4,503,Current
2026-10-01,136,4,530,Budget
2026-10-01,136,5,271,Current
2026-10-01,136,5,263,Budget
2026-10-01,136,6,323,Current
2026-10-01,136,6,327,Budget
2026-10-01,136,7,278,Current
2026-10-01,136,7,281,Budget
2026-10-01,136,8,338,Current
2026-10-01,136,8,335,Budget
2026-10-01,136,9,621,Current
2026-10-01,136,9,604,Budget
2026-10-01,136,10,497,Current
2026-10-01,136,10,513,Budget
2026-10-01,136,11,500,Current
2026-10-01,136,11,512,Budget
2026-10-01,136,12,426,Current
2026-10-01,136,12,430,Budget
2026-10-01,136,13,216,Current
2026-10-01,136,13,213,Budget
2026-10-01,136,14,363,Current
2026-10-01,136,14,352,Budget
2026-10-01,136,15,300,Current
2026-10-01,136,15,311,Budget
2026-10-01,137,1,709,Current
2026-10-01,137,1,727,Budget
2026-10-01,137,2,382,Current
2026-10-01,137,2,399,Budget
2026-10-01,137,3,472,Current
2026-10-01,137,3,471,Budget
2026-10-01,137,4,503,Current
2026-10-01,137,4,528,Budget
2026-10-01,137,5,271,Current
2026-10-01,137,5,272,Budget
2026-10-01,137,6,323,Current
2026-10-01,137,6,326,Budget
2026-10-01,137,7,278,Current
2026-10-01,137,7,278,Budget
2026-10-01,137,8,338,Current
2026-10-01,137,8,335,Budget
2026-10-01,137,9,621,Current
2026-10-01,137,9,620,Budget
2026-10-01,137,10,497,Current
2026-10-01,137,10,489,Budget
2026-10-01,137,11,500,Current
2026-10-01,137,11,519,Budget
2026-10-01,137,12,426,Current
2026-10-01,137,12,417,Budget
2026-10-01,137,13,216,Current
2026-10-01,137,13,214,Budget
2026-10-01,137,14,363,Current
2026-10-01,137,14,377,Budget
2026-10-01,137,15,300,Current
2026-10-01,137,15,305,Budget
2026-10-01,138,1,709,Current
2026-10-01,138,1,703,Budget
2026-10-01,138,2,382,Current
2026-10-01,138,2,399,Budget
2026-10-01,138,3,472,Current
2026-10-01,138,3,487,Budget
2026-10-01,138,4,503,Current
2026-10-01,138,4,486,Budget
2026-10-01,138,5,271,Current
2026-10-01,138,5,268,Budget
2026-10-01,138,6,323,Current
2026-10-01,138,6,316,Budget
2026-10-01,138,7,278,Current
2026-10-01,138,7,277,Budget
2026-10-01,138,8,338,Current
2026-10-01,138,8,350,Budget
2026-10-01,138,9,621,Current
2026-10-01,138,9,601,Budget
2026-10-01,138,10,497,Current
2026-10-01,138,10,527,Budget
2026-10-01,138,11,500,Current
2026-10-01,138,11,516,Budget
2026-10-01,138,12,426,Current
2026-10-01,138,12,445,Budget
2026-10-01,138,13,216,Current
2026-10-01,138,13,208,Budget
2026-10-01,138,14,363,Current
2026-10-01,138,14,372,Budget
2026-10-01,138,15,300,Current
2026-10-01,138,15,309,Budget
2026-10-01,139,1,709,Current
2026-10-01,139,1,691,Budget
2026-10-01,139,2,382,Current
2026-10-01,139,2,393,Budget
2026-10-01,139,3,472,Current
2026-10-01,139,3,499,Budget
2026-10-01,139,4,503,Current
2026-10-01,139,4,529,Budget
2026-10-01,139,5,271,Current
2026-10-01,139,5,272,Budget
2026-10-01,139,6,323,Current
2026-10-01,139,6,338,Budget
2026-10-01,139,7,278,Current
2026-10-01,139,7,284,Budget
2026-10-01,139,8,338,Current
2026-10-01,139,8,339,Budget
2026-10-01,139,9,621,Current
2026-10-01,139,9,605,Budget
2026-10-01,139,10,497,Current
2026-10-01,139,10,489,Budget
2026-10-01,139,11,500,Current
2026-10-01,139,11,494,Budget
2026-10-01,139,12,426,Current
2026-10-01,139,12,440,Budget
2026-10-01,139,13,216,Current
2026-10-01,139,13,223,Budget
2026-10-01,139,14,363,Current
2026-10-01,139,14,381,Budget
2026-10-01,139,15,300,Current
2026-10-01,139,15,312,Budget
2026-11-01,101,1,1364,Current
2026-11-01,101,1,1445,Budget
2026-11-01,101,2,734,Current
2026-11-01,101,2,709,Budget
2026-11-01,101,3,909,Current
2026-11-01,101,3,900,Budget
2026-11-01,101,4,967,Current
2026-11-01,101,4,994,Budget
2026-11-01,101,5,522,Current
2026-11-01,101,5,503,Budget
2026-11-01,101,6,621,Current
2026-11-01,101,6,634,Budget
2026-11-01,101,7,535,Current
2026-11-01,101,7,564,Budget
2026-11-01,101,8,650,Current
2026-11-01,101,8,647,Budget
2026-11-01,101,9,1195,Current
2026-11-01,101,9,1234,Budget
2026-11-01,101,10,956,Current
2026-11-01,101,10,1006,Budget
2026-11-01,101,11,961,Current
2026-11-01,101,11,959,Budget
2026-11-01,101,12,820,Current
2026-11-01,101,12,812,Budget
2026-11-01,101,13,416,Current
2026-11-01,101,13,425,Budget
2026-11-01,101,14,698,Current
2026-11-01,101,14,716,Budget
2026-11-01,101,15,577,Current
2026-11-01,101,15,610,Budget
2026-11-01,102,1,1364,Current
2026-11-01,102,1,1434,Budget
2026-11-01,102,2,734,Current
2026-11-01,102,2,755,Budget
2026-11-01,102,3,909,Current
2026-11-01,102,3,950,Budget
2026-11-01,102,4,967,Current
2026-11-01,102,4,950,Budget
2026-11-01,102,5,522,Current
2026-11-01,102,5,537,Budget
2026-11-01,102,6,621,Current
2026-11-01,102,6,630,Budget
2026-11-01,102,7,535,Current
2026-11-01,102,7,554,Budget
2026-11-01,102,8,650,Current
2026-11-01,102,8,655,Budget
2026-11-01,102,9,1195,Current
2026-11-01,102,9,1265,Budget
2026-11-01,102,10,956,Current
2026-11-01,102,10,934,Budget
2026-11-01,102,11,961,Current
2026-11-01,102,11,939,Budget
2026-11-01,102,12,820,Current
2026-11-01,102,12,829,Budget
2026-11-01,102,13,416,Current
2026-11-01,102,13,417,Budget
2026-11-01,102,14,698,Current
2026-11-01,102,14,671,Budget
2026-11-01,102,15,577,Current
2026-11-01,102,15,568,Budget
2026-11-01,103,1,1364,Current
2026-11-01,103,1,1351,Budget
2026-11-01,103,2,734,Current
2026-11-01,103,2,739,Budget
2026-11-01,103,3,909,Current
2026-11-01,103,3,879,Budget
2026-11-01,103,4,967,Current
2026-11-01,103,4,966,Budget
2026-11-01,103,5,522,Current
2026-11-01,103,5,517,Budget
2026-11-01,103,6,621,Current
2026-11-01,103,6,600,Budget
2026-11-01,103,7,535,Current
2026-11-01,103,7,562,Budget
2026-11-01,103,8,650,Current
2026-11-01,103,8,627,Budget
2026-11-01,103,9,1195,Current
2026-11-01,103,9,1152,Budget
2026-11-01,103,10,956,Current
2026-11-01,103,10,923,Budget
2026-11-01,103,11,961,Current
2026-11-01,103,11,1011,Budget
2026-11-01,103,12,820,Current
2026-11-01,103,12,799,Budget
2026-11-01,103,13,416,Current
2026-11-01,103,13,430,Budget
2026-11-01,103,14,698,Current
2026-11-01,103,14,723,Budget
2026-11-01,103,15,577,Current
2026-11-01,103,15,595,Budget
2026-11-01,104,1,1364,Current
2026-11-01,104,1,1353,Budget
2026-11-01,104,2,734,Current
2026-11-01,104,2,756,Budget
2026-11-01,104,3,909,Current
2026-11-01,104,3,930,Budget
2026-11-01,104,4,967,Current
2026-11-01,104,4,938,Budget
2026-11-01,104,5,522,Current
2026-11-01,104,5,511,Budget
2026-11-01,104,6,621,Current
2026-11-01,104,6,598,Budget
2026-11-01,104,7,535,Current
2026-11-01,104,7,525,Budget
2026-11-01,104,8,650,Current
2026-11-01,104,8,629,Budget
2026-11-01,104,9,1195,Current
2026-11-01,104,9,1157,Budget
2026-11-01,104,10,956,Current
2026-11-01,104,10,935,Budget
2026-11-01,104,11,961,Current
2026-11-01,104,11,990,Budget
2026-11-01,104,12,820,Current
2026-11-01,104,12,800,Budget
2026-11-01,104,13,416,Current
2026-11-01,104,13,432,Budget
2026-11-01,104,14,698,Current
2026-11-01,104,14,711,Budget
2026-11-01,104,15,577,Current
2026-11-01,104,15,573,Budget
2026-11-01,105,1,1364,Current
2026-11-01,105,1,1439,Budget
2026-11-01,105,2,734,Current
2026-11-01,105,2,720,Budget
2026-11-01,105,3,909,Current
2026-11-01,105,3,885,Budget
2026-11-01,105,4,967,Current
2026-11-01,105,4,1023,Budget
2026-11-01,105,5,522,Current
2026-11-01,105,5,507,Budget
2026-11-01,105,6,621,Current
2026-11-01,105,6,650,Budget
2026-11-01,105,7,535,Current
2026-11-01,105,7,536,Budget
2026-11-01,105,8,650,Current
2026-11-01,105,8,669,Budget
2026-11-01,105,9,1195,Current
2026-11-01,105,9,1261,Budget
2026-11-01,105,10,956,Current
2026-11-01,105,10,922,Budget
2026-11-01,105,11,961,Current
2026-11-01,105,11,977,Budget
2026-11-01,105,12,820,Current
2026-11-01,105,12,814,Budget
2026-11-01,105,13,416,Current
2026-11-01,105,13,417,Budget
2026-11-01,105,14,698,Current
2026-11-01,105,14,723,Budget
2026-11-01,105,15,577,Current
2026-11-01,105,15,598,Budget
2026-11-01,106,1,1364,Current
2026-11-01,106,1,1424,Budget
2026-11-01,106,2,734,Current
2026-11-01,106,2,760,Budget
2026-11-01,106,3,909,Current
2026-11-01,106,3,873,Budget
2026-11-01,106,4,967,Current
2026-11-01,106,4,943,Budget
2026-11-01,106,5,522,Current
2026-11-01,106,5,530,Budget
2026-11-01,106,6,621,Current
2026-11-01,106,6,646,Budget
2026-11-01,106,7,535,Current
2026-11-01,106,7,517,Budget
2026-11-01,106,8,650,Current
2026-11-01,106,8,678,Budget
2026-11-01,106,9,1195,Current
2026-11-01,106,9,1233,Budget
2026-11-01,106,10,956,Current
2026-11-01,106,10,979,Budget
2026-11-01,106,11,961,Current
2026-11-01,106,11,925,Budget
2026-11-01,106,12,820,Current
2026-11-01,106,12,817,Budget
2026-11-01,106,13,416,Current
2026-11-01,106,13,406,Budget
2026-11-01,106,14,698,Current
2026-11-01,106,14,696,Budget
2026-11-01,106,15,577,Current
2026-11-01,106,15,559,Budget
2026-11-01,107,1,1364,Current
2026-11-01,107,1,1426,Budget
2026-11-01,107,2,734,Current
2026-11-01,107,2,732,Budget
2026-11-01,107,3,909,Current
2026-11-01,107,3,945,Budget
2026-11-01,107,4,967,Current
2026-11-01,107,4,998,Budget
2026-11-01,107,5,522,Current
2026-11-01,107,5,525,Budget
2026-11-01,107,6,621,Current
2026-11-01,107,6,654,Budget
2026-11-01,107,7,535,Current
2026-11-01,107,7,537,Budget
2026-11-01,107,8,650,Current
2026-11-01,107,8,682,Budget
2026-11-01,107,9,1195,Current
2026-11-01,107,9,1224,Budget
2026-11-01,107,10,956,Current
2026-11-01,107,10,924,Budget
2026-11-01,107,11,961,Current
2026-11-01,107,11,928,Budget
2026-11-01,107,12,820,Current
2026-11-01,107,12,862,Budget
2026-11-01,107,13,416,Current
2026-11-01,107,13,405,Budget
2026-11-01,107,14,698,Current
2026-11-01,107,14,706,Budget
2026-11-01,107,15,577,Current
2026-11-01,107,15,581,Budget
2026-11-01,109,1,995,Current
2026-11-01,109,1,984,Budget
2026-11-01,109,2,536,Current
2026-11-01,109,2,538,Budget
2026-11-01,109,3,663,Current
2026-11-01,109,3,699,Budget
2026-11-01,109,4,706,Current
2026-11-01,109,4,679,Budget
2026-11-01,109,5,380,Current
2026-11-01,109,5,401,Budget
2026-11-01,109,6,453,Current
2026-11-01,109,6,463,Budget
2026-11-01,109,7,390,Current
2026-11-01,109,7,402,Budget
2026-11-01,109,8,474,Current
2026-11-01,109,8,467,Budget
2026-11-01,109,9,871,Current
2026-11-01,109,9,891,Budget
2026-11-01,109,10,698,Current
2026-11-01,109,10,692,Budget
2026-11-01,109,11,701,Current
2026-11-01,109,11,700,Budget
2026-11-01,109,12,598,Current
2026-11-01,109,12,594,Budget
2026-11-01,109,13,304,Current
2026-11-01,109,13,318,Budget
2026-11-01,109,14,509,Current
2026-11-01,109,14,538,Budget
2026-11-01,109,15,421,Current
2026-11-01,109,15,435,Budget
2026-11-01,110,1,995,Current
2026-11-01,110,1,1051,Budget
2026-11-01,110,2,536,Current
2026-11-01,110,2,559,Budget
2026-11-01,110,3,663,Current
2026-11-01,110,3,685,Budget
2026-11-01,110,4,706,Current
2026-11-01,110,4,705,Budget
2026-11-01,110,5,380,Current
2026-11-01,110,5,403,Budget
2026-11-01,110,6,453,Current
2026-11-01,110,6,474,Budget
2026-11-01,110,7,390,Current
2026-11-01,110,7,393,Budget
2026-11-01,110,8,474,Current
2026-11-01,110,8,494,Budget
2026-11-01,110,9,871,Current
2026-11-01,110,9,885,Budget
2026-11-01,110,10,698,Current
2026-11-01,110,10,677,Budget
2026-11-01,110,11,701,Current
2026-11-01,110,11,685,Budget
2026-11-01,110,12,598,Current
2026-11-01,110,12,579,Budget
2026-11-01,110,13,304,Current
2026-11-01,110,13,300,Budget
2026-11-01,110,14,509,Current
2026-11-01,110,14,516,Budget
2026-11-01,110,15,421,Current
2026-11-01,110,15,444,Budget
2026-11-01,111,1,995,Current
2026-11-01,111,1,997,Budget
2026-11-01,111,2,536,Current
2026-11-01,111,2,542,Budget
2026-11-01,111,3,663,Current
2026-11-01,111,3,648,Budget
2026-11-01,111,4,706,Current
2026-11-01,111,4,700,Budget
2026-11-01,111,5,380,Current
2026-11-01,111,5,375,Budget
2026-11-01,111,6,453,Current
2026-11-01,111,6,460,Budget
2026-11-01,111,7,390,Current
2026-11-01,111,7,404,Budget
2026-11-01,111,8,474,Current
2026-11-01,111,8,501,Budget
2026-11-01,111,9,871,Current
2026-11-01,111,9,897,Budget
2026-11-01,111,10,698,Current
2026-11-01,111,10,722,Budget
2026-11-01,111,11,701,Current
2026-11-01,111,11,727,Budget
2026-11-01,111,12,598,Current
2026-11-01,111,12,629,Budget
2026-11-01,111,13,304,Current
2026-11-01,111,13,305,Budget
2026-11-01,111,14,509,Current
2026-11-01,111,14,530,Budget
2026-11-01,111,15,421,Current
2026-11-01,111,15,444,Budget
2026-11-01,112,1,995,Current
2026-11-01,112,1,1040,Budget
2026-11-01,112,2,536,Current
2026-11-01,112,2,533,Budget
2026-11-01,112,3,663,Current
2026-11-01,112,3,690,Budget
2026-11-01,112,4,706,Current
2026-11-01,112,4,712,Budget
2026-11-01,112,5,380,Current
2026-11-01,112,5,396,Budget
2026-11-01,112,6,453,Current
2026-11-01,112,6,451,Budget
2026-11-01,112,7,390,Current
2026-11-01,112,7,380,Budget
2026-11-01,112,8,474,Current
2026-11-01,112,8,488,Budget
2026-11-01,112,9,871,Current
2026-11-01,112,9,861,Budget
2026-11-01,112,10,698,Current
2026-11-01,112,10,737,Budget
2026-11-01,112,11,701,Current
2026-11-01,112,11,735,Budget
2026-11-01,112,12,598,Current
2026-11-01,112,12,622,Budget
2026-11-01,112,13,304,Current
2026-11-01,112,13,311,Budget
2026-11-01,112,14,509,Current
2026-11-01,112,14,490,Budget
2026-11-01,112,15,421,Current
2026-11-01,112,15,443,Budget
2026-11-01,113,1,995,Current
2026-11-01,113,1,1009,Budget
2026-11-01,113,2,536,Current
2026-11-01,113,2,552,Budget
2026-11-01,113,3,663,Current
2026-11-01,113,3,665,Budget
2026-11-01,113,4,706,Current
2026-11-01,113,4,728,Budget
2026-11-01,113,5,380,Current
2026-11-01,113,5,387,Budget
2026-11-01,113,6,453,Current
2026-11-01,113,6,453,Budget
2026-11-01,113,7,390,Current
2026-11-01,113,7,398,Budget
2026-11-01,113,8,474,Current
2026-11-01,113,8,467,Budget
2026-11-01,113,9,871,Current
2026-11-01,113,9,899,Budget
2026-11-01,113,10,698,Current
2026-11-01,113,10,721,Budget
2026-11-01,113,11,701,Current
2026-11-01,113,11,735,Budget
2026-11-01,113,12,598,Current
2026-11-01,113,12,612,Budget
2026-11-01,113,13,304,Current
2026-11-01,113,13,295,Budget
2026-11-01,113,14,509,Current
2026-11-01,113,14,508,Budget
2026-11-01,113,15,421,Current
2026-11-01,113,15,418,Budget
2026-11-01,114,1,995,Current
2026-11-01,114,1,965,Budget
2026-11-01,114,2,536,Current
2026-11-01,114,2,563,Budget
2026-11-01,114,3,663,Current
2026-11-01,114,3,637,Budget
2026-11-01,114,4,706,Current
2026-11-01,114,4,713,Budget
2026-11-01,114,5,380,Current
2026-11-01,114,5,389,Budget
2026-11-01,114,6,453,Current
2026-11-01,114,6,473,Budget
2026-11-01,114,7,390,Current
2026-11-01,114,7,401,Budget
2026-11-01,114,8,474,Current
2026-11-01,114,8,461,Budget
2026-11-01,114,9,871,Current
2026-11-01,114,9,849,Budget
2026-11-01,114,10,698,Current
2026-11-01,114,10,671,Budget
2026-11-01,114,11,701,Current
2026-11-01,114,11,702,Budget
2026-11-01,114,12,598,Current
2026-11-01,114,12,611,Budget
2026-11-01,114,13,304,Current
2026-11-01,114,13,307,Budget
2026-11-01,114,14,509,Current
2026-11-01,114,14,508,Budget
2026-11-01,114,15,421,Current
2026-11-01,114,15,406,Budget
2026-11-01,115,1,995,Current
2026-11-01,115,1,1026,Budget
2026-11-01,115,2,536,Current
2026-11-01,115,2,540,Budget
2026-11-01,115,3,663,Current
2026-11-01,115,3,682,Budget
2026-11-01,115,4,706,Current
2026-11-01,115,4,709,Budget
2026-11-01,115,5,380,Current
2026-11-01,115,5,368,Budget
2026-11-01,115,6,453,Current
2026-11-01,115,6,451,Budget
2026-11-01,115,7,390,Current
2026-11-01,115,7,409,Budget
2026-11-01,115,8,474,Current
2026-11-01,115,8,473,Budget
2026-11-01,115,9,871,Current
2026-11-01,115,9,923,Budget
2026-11-01,115,10,698,Current
2026-11-01,115,10,683,Budget
2026-11-01,115,11,701,Current
2026-11-01,115,11,721,Budget
2026-11-01,115,12,598,Current
2026-11-01,115,12,604,Budget
2026-11-01,115,13,304,Current
2026-11-01,115,13,301,Budget
2026-11-01,115,14,509,Current
2026-11-01,115,14,509,Budget
2026-11-01,115,15,421,Current
2026-11-01,115,15,446,Budget
2026-11-01,117,1,690,Current
2026-11-01,117,1,705,Budget
2026-11-01,117,2,372,Current
2026-11-01,117,2,385,Budget
2026-11-01,117,3,460,Current
2026-11-01,117,3,480,Budget
2026-11-01,117,4,489,Current
2026-11-01,117,4,492,Budget
2026-11-01,117,5,264,Current
2026-11-01,117,5,274,Budget
2026-11-01,117,6,314,Current
2026-11-01,117,6,321,Budget
2026-11-01,117,7,271,Current
2026-11-01,117,7,279,Budget
2026-11-01,117,8,329,Current
2026-11-01,117,8,349,Budget
2026-11-01,117,9,604,Current
2026-11-01,117,9,624,Budget
2026-11-01,117,10,484,Current
2026-11-01,117,10,493,Budget
2026-11-01,117,11,486,Current
2026-11-01,117,11,472,Budget
2026-11-01,117,12,415,Current
2026-11-01,117,12,429,Budget
2026-11-01,117,13,211,Current
2026-11-01,117,13,222,Budget
2026-11-01,117,14,353,Current
2026-11-01,117,14,340,Budget
2026-11-01,117,15,292,Current
2026-11-01,117,15,289,Budget
2026-11-01,118,1,690,Current
2026-11-01,118,1,705,Budget
2026-11-01,118,2,372,Current
2026-11-01,118,2,394,Budget
2026-11-01,118,3,460,Current
2026-11-01,118,3,458,Budget
2026-11-01,118,4,489,Current
2026-11-01,118,4,470,Budget
2026-11-01,118,5,264,Current
2026-11-01,118,5,259,Budget
2026-11-01,118,6,314,Current
2026-11-01,118,6,305,Budget
2026-11-01,118,7,271,Current
2026-11-01,118,7,283,Budget
2026-11-01,118,8,329,Current
2026-11-01,118,8,343,Budget
2026-11-01,118,9,604,Current
2026-11-01,118,9,626,Budget
2026-11-01,118,10,484,Current
2026-11-01,118,10,471,Budget
2026-11-01,118,11,486,Current
2026-11-01,118,11,500,Budget
2026-11-01,118,12,415,Current
2026-11-01,118,12,429,Budget
2026-11-01,118,13,211,Current
2026-11-01,118,13,204,Budget
2026-11-01,118,14,353,Current
2026-11-01,118,14,342,Budget
2026-11-01,118,15,292,Current
2026-11-01,118,15,305,Budget
2026-11-01,119,1,690,Current
2026-11-01,119,1,664,Budget
2026-11-01,119,2,372,Current
2026-11-01,119,2,375,Budget
2026-11-01,119,3,460,Current
2026-11-01,119,3,443,Budget
2026-11-01,119,4,489,Current
2026-11-01,119,4,481,Budget
2026-11-01,119,5,264,Current
2026-11-01,119,5,276,Budget
2026-11-01,119,6,314,Current
2026-11-01,119,6,307,Budget
2026-11-01,119,7,271,Current
2026-11-01,119,7,271,Budget
2026-11-01,119,8,329,Current
2026-11-01,119,8,346,Budget
2026-11-01,119,9,604,Current
2026-11-01,119,9,605,Budget
2026-11-01,119,10,484,Current
2026-11-01,119,10,495,Budget
2026-11-01,119,11,486,Current
2026-11-01,119,11,487,Budget
2026-11-01,119,12,415,Current
2026-11-01,119,12,425,Budget
2026-11-01,119,13,211,Current
2026-11-01,119,13,222,Budget
2026-11-01,119,14,353,Current
2026-11-01,119,14,355,Budget
2026-11-01,119,15,292,Current
2026-11-01,119,15,280,Budget
2026-11-01,120,1,690,Current
2026-11-01,120,1,727,Budget
2026-11-01,120,2,372,Current
2026-11-01,120,2,360,Budget
2026-11-01,120,3,460,Current
2026-11-01,120,3,465,Budget
2026-11-01,120,4,489,Current
2026-11-01,120,4,518,Budget
2026-11-01,120,5,264,Current
2026-11-01,120,5,270,Budget
2026-11-01,120,6,314,Current
2026-11-01,120,6,331,Budget
2026-11-01,120,7,271,Current
2026-11-01,120,7,260,Budget
2026-11-01,120,8,329,Current
2026-11-01,120,8,337,Budget
2026-11-01,120,9,604,Current
2026-11-01,120,9,634,Budget
2026-11-01,120,10,484,Current
2026-11-01,120,10,494,Budget
2026-11-01,120,11,486,Current
2026-11-01,120,11,488,Budget
2026-11-01,120,12,415,Current
2026-11-01,120,12,406,Budget
2026-11-01,120,13,211,Current
2026-11-01,120,13,209,Budget
2026-11-01,120,14,353,Current
2026-11-01,120,14,374,Budget
2026-11-01,120,15,292,Current
2026-11-01,120,15,290,Budget
2026-11-01,121,1,690,Current
2026-11-01,121,1,670,Budget
2026-11-01,121,2,372,Current
2026-11-01,121,2,389,Budget
2026-11-01,121,3,460,Current
2026-11-01,121,3,462,Budget
2026-11-01,121,4,489,Current
2026-11-01,121,4,515,Budget
2026-11-01,121,5,264,Current
2026-11-01,121,5,260,Budget
2026-11-01,121,6,314,Current
2026-11-01,121,6,332,Budget
2026-11-01,121,7,271,Current
2026-11-01,121,7,282,Budget
2026-11-01,121,8,329,Current
2026-11-01,121,8,319,Budget
2026-11-01,121,9,604,Current
2026-11-01,121,9,629,Budget
2026-11-01,121,10,484,Current
2026-11-01,121,10,468,Budget
2026-11-01,121,11,486,Current
2026-11-01,121,11,469,Budget
2026-11-01,121,12,415,Current
